0,185.33548
1,143.13739
2,95.02895
3,151.98817
4,122.000885
5,151.82913
6,293.08762
7,46.256817
8,88.33946
9,632.6513
10,825.9007
11,166.82181
12,273.2455
13,72.27915
14,60.517166
15,85.71864
16,72.5184
17,168.99358
18,81.73909
19,324.64832
20,181.2053
21,152.22292
22,176.40451
23,72.906654
24,48.824863
25,139.81627
26,61.283455
27,133.36519
28,68.41398
29,92.77146
30,143.43831
31,215.9644
32,168.37886
33,50.19167
34,80.99278
35,214.59863
36,38.779404
37,147.62845
38,116.412056
39,183.00958
40,181.13849
41,586.85583
42,345.97794
43,57.776894
44,104.40808
45,98.18097
46,170.86447
47,75.48701
48,81.36151
49,57.303215
50,115.88092
51,129.63309
52,84.01365
53,57.27792
54,56.117172
55,97.00737
56,111.57316
57,319.3483
58,209.56062
59,49.86458
60,141.51512
61,87.07248
62,100.743324
63,354.0267
64,57.562355
65,221.52248
66,166.01372
67,140.76546
68,131.61179
69,40.87015
70,46.8521
71,162.79662
72,261.9672
73,98.61514
74,355.35257
75,112.705536
76,388.7634
77,50.24613
78,128.93823
79,83.960686
80,213.82545
81,88.29943
82,120.78697
83,81.23525
84,84.35475
85,218.06894
86,111.50277
87,97.89096
88,183.15582
89,84.368324
90,108.30293
91,180.21872
92,176.6111
93,194.82066
94,284.93246
95,85.208824
96,146.91058
97,197.57584
98,72.223564
99,299.02994
100,38.718826
101,22.066704
102,54.526566
103,83.859
104,83.00241
105,55.084618
106,181.23436
107,97.32647
108,99.58389
109,169.86499
110,124.15845
111,89.89631
112,96.206894
113,216.43828
114,116.70141
115,183.00046
116,49.616474
117,92.8684
118,102.34589
119,74.146126
120,127.39375
121,196.8208
122,236.33803
123,424.4589
124,131.29521
125,101.3053
126,138.7233
127,81.64727
128,24.366116
129,165.69936
130,417.42395
131,93.341225
132,192.08191
133,37.14541
134,166.01947
135,42.573433
136,325.6431
137,114.40173
138,68.48302
139,76.45966
140,129.70697
141,553.51685
142,285.60153
143,129.10573
144,106.376816
145,42.61883
146,125.982834
147,106.88344
148,72.12214
149,217.5586
150,151.75291
151,75.87602
152,125.03365
153,100.14215
154,211.87729
155,81.960365
156,323.39493
157,100.048065
158,39.85995
159,113.91941
160,248.80258
161,124.71185
162,43.176582
163,175.50374
164,159.60275
165,103.12823
166,81.90605
167,41.11075
168,59.24203
169,377.71973
170,70.61878
171,166.85214
172,206.22415
173,78.8618
174,45.00862
175,726.5729
176,73.95195
177,323.33154
178,38.41838
179,95.51715
180,94.51955
181,51.471657
182,68.20815
183,114.98245
184,71.625145
185,112.0427
186,87.50015
187,144.34108
188,114.999146
189,85.292946
190,192.66562
191,148.35002
192,77.24427
193,81.35332
194,114.72289
195,186.88484
196,101.13647
197,165.52249
198,111.747955
199,78.20543
200,88.16039
201,104.63287
202,299.1369
203,199.62599
204,476.3532
